intblock_id,country_code,include_type,status,joined,left
OPENGOV,RS,country,member,,
OPENGOV,SE,country,member,,
OPENGOV,SK,country,member,,
OPENGOV,SL,country,member,,
OPENGOV,SV,country,member,,
OPENGOV,TN,country,member,,
OPENGOV,TZ,country,member,,
OPENGOV,UA,country,member,,
OPENGOV,US,country,member,,
OPENGOV,UY,country,member,,
OPENGOV,ZA,country,member,,
OPENGOV,ZM,country,member,,
OPENSKY,BA,country,member,,
OPENSKY,BE,country,member,,
OPENSKY,BG,country,member,,
OPENSKY,BY,country,member,,
OPENSKY,CA,country,member,,
OPENSKY,CZ,country,member,,
OPENSKY,DE,country,member,,
OPENSKY,DK,country,member,,
OPENSKY,EE,country,member,,
OPENSKY,ES,country,member,,
OPENSKY,FI,country,member,,
OPENSKY,FR,country,member,,
OPENSKY,GB,country,member,,
OPENSKY,GE,country,member,,
OPENSKY,GR,country,member,,
OPENSKY,HR,country,member,,
OPENSKY,HU,country,member,,
OPENSKY,IS,country,member,,
OPENSKY,IT,country,member,,
OPENSKY,LT,country,member,,
OPENSKY,LU,country,member,,
OPENSKY,LV,country,member,,
OPENSKY,NL,country,member,,
OPENSKY,NO,country,member,,
OPENSKY,PL,country,member,,
OPENSKY,PT,country,member,,
OPENSKY,RO,country,member,,
OPENSKY,RU,country,former_member,,
OPENSKY,SE,country,member,,
OPENSKY,SI,country,member,,
OPENSKY,SK,country,member,,
OPENSKY,TR,country,member,,
OPENSKY,UA,country,member,,
OPENSKY,US,country,former_member,,
OREC,KH,country,founding_member,2008-04,2008-06
OREC,LA,country,founding_member,2008-04,2008-06
OREC,MM,country,founding_member,2008-04,2008-06
OREC,TH,country,founding_member,2008-04,2008-06
OREC,VN,country,founding_member,2008-04,2008-06
OSCE,AD,country,member,,
OSCE,AL,country,member,,
OSCE,AM,country,member,,
OSCE,AT,country,member,,
OSCE,AZ,country,member,,
OSCE,BA,country,member,,
OSCE,BE,country,member,,
OSCE,BG,country,member,,
OSCE,BY,country,member,,
OSCE,CA,country,member,,
OSCE,CH,country,member,,
OSCE,CY,country,member,,
OSCE,CZ,country,member,,
OSCE,DE,country,member,,
OSCE,DK,country,member,,
OSCE,EE,country,member,,
OSCE,ES,country,member,,
OSCE,FI,country,member,,
OSCE,FR,country,member,,
OSCE,GB,country,member,,
OSCE,GE,country,member,,
OSCE,GR,country,member,,
OSCE,HR,country,member,,
OSCE,HU,country,member,,
OSCE,IE,country,member,,
OSCE,IS,country,member,,
OSCE,IT,country,member,,
OSCE,KG,country,member,,
OSCE,KZ,country,member,,
OSCE,LI,country,member,,
OSCE,LT,country,member,,
OSCE,LU,country,member,,
OSCE,LV,country,member,,
OSCE,MC,country,member,,
OSCE,MD,country,member,,
OSCE,ME,country,member,,
OSCE,MK,country,member,,
OSCE,MN,country,member,,
OSCE,MT,country,member,,
OSCE,NL,country,member,,
OSCE,NO,country,member,,
OSCE,PL,country,member,,
OSCE,PT,country,member,,
OSCE,RO,country,member,,
OSCE,RS,country,member,,
OSCE,RU,country,member,,
OSCE,SE,country,member,,
OSCE,SI,country,member,,
OSCE,SK,country,member,,
OSCE,SM,country,member,,
OSCE,TJ,country,member,,
OSCE,TM,country,member,,
OSCE,TR,country,member,,
OSCE,UA,country,member,,
OSCE,US,country,member,,
OSCE,UZ,country,member,,
OSCE,VA,country,member,,
OSCEPA,AD,country,member,,
OSCEPA,AL,country,member,,
OSCEPA,AM,country,member,,
OSCEPA,AT,country,member,,
OSCEPA,AZ,country,member,,
OSCEPA,BA,country,member,,
OSCEPA,BE,country,member,,
OSCEPA,BG,country,member,,
OSCEPA,BY,country,member,,
OSCEPA,CA,country,member,,
OSCEPA,CH,country,member,,
OSCEPA,CY,country,member,,
OSCEPA,CZ,country,member,,
OSCEPA,DE,country,member,,
OSCEPA,DK,country,member,,
OSCEPA,EE,country,member,,
OSCEPA,ES,country,member,,
OSCEPA,FI,country,member,,
OSCEPA,FR,country,member,,
OSCEPA,GB,country,member,,
OSCEPA,GE,country,member,,
OSCEPA,GR,country,member,,
OSCEPA,HR,country,member,,
OSCEPA,HU,country,member,,
OSCEPA,IE,country,member,,
OSCEPA,IS,country,member,,
OSCEPA,IT,country,member,,
OSCEPA,KG,country,member,,
OSCEPA,KZ,country,member,,
OSCEPA,LI,country,member,,
OSCEPA,LT,country,member,,
OSCEPA,LU,country,member,,
OSCEPA,LV,country,member,,
OSCEPA,MC,country,member,,
OSCEPA,MD,country,member,,
OSCEPA,ME,country,member,,
OSCEPA,MK,country,member,,
OSCEPA,MN,country,member,,
OSCEPA,MT,country,member,,
OSCEPA,NL,country,member,,
OSCEPA,NO,country,member,,
OSCEPA,PL,country,member,,
OSCEPA,PT,country,member,,
OSCEPA,RO,country,member,,
OSCEPA,RS,country,member,,
OSCEPA,RU,country,member,,
OSCEPA,SE,country,member,,
OSCEPA,SI,country,member,,
OSCEPA,SK,country,member,,
OSCEPA,SM,country,member,,
OSCEPA,TJ,country,member,,
OSCEPA,TM,country,member,,
OSCEPA,TR,country,member,,
OSCEPA,UA,country,member,,
OSCEPA,US,country,member,,
OSCEPA,UZ,country,member,,
OSCEPA,VA,country,member,,
OSJD,AF,country,member,,
OSJD,AL,country,member,,
OSJD,AZ,country,member,,
OSJD,BG,country,member,,
OSJD,BY,country,member,,
OSJD,CN,country,member,,
OSJD,CU,country,member,,
OSJD,CZ,country,member,,
OSJD,EE,country,member,,
OSJD,GE,country,member,,
OSJD,HU,country,member,,
OSJD,IR,country,member,,
OSJD,KG,country,member,,
OSJD,KP,country,member,,
OSJD,KR,country,member,,
OSJD,KZ,country,member,,
OSJD,LA,country,member,,
OSJD,LT,country,member,,
OSJD,LV,country,member,,
OSJD,MD,country,member,,
OSJD,MN,country,member,,
OSJD,PL,country,member,,
OSJD,RO,country,member,,
OSJD,RU,country,member,,
OSJD,SK,country,member,,
OSJD,TJ,country,member,,
OSJD,TM,country,member,,
OSJD,UA,country,member,,
OSJD,UZ,country,member,,
OSJD,VN,country,member,,
OSPAR,BE,country,founding_member,,
OSPAR,CH,country,founding_member,,
OSPAR,DE,country,founding_member,,
OSPAR,DK,country,founding_member,,
OSPAR,ES,country,founding_member,,
OSPAR,FI,country,founding_member,,
OSPAR,FR,country,founding_member,,
OSPAR,GB,country,founding_member,,
OSPAR,IE,country,founding_member,,
OSPAR,IS,country,founding_member,,
OSPAR,LU,country,founding_member,,
OSPAR,NL,country,founding_member,,
OSPAR,NO,country,founding_member,,
OSPAR,PT,country,founding_member,,
OSPAR,SE,country,founding_member,,
OSPESCA,BZ,country,member,1998,
OSPESCA,CR,country,founding_member,1995-12-18,
OSPESCA,DO,country,member,2013-06-27,
OSPESCA,GT,country,founding_member,1995-12-18,
OSPESCA,HN,country,founding_member,1995-12-18,
OSPESCA,NI,country,founding_member,1995-12-18,
OSPESCA,PA,country,founding_member,1995-12-18,
OSPESCA,SV,country,founding_member,1995-12-18,
OTIF,AF,country,member,,
OTIF,AL,country,member,,
OTIF,AM,country,member,,
OTIF,AT,country,member,,
OTIF,AZ,country,member,,
OTIF,BA,country,member,,
OTIF,BE,country,member,,
OTIF,BG,country,member,,
OTIF,CH,country,member,,
OTIF,CZ,country,member,,
OTIF,DE,country,member,,
OTIF,DK,country,member,,
OTIF,DZ,country,member,,
OTIF,EE,country,member,,
OTIF,ES,country,member,,
OTIF,FI,country,member,,
OTIF,FR,country,member,,
OTIF,GB,country,member,,
OTIF,GE,country,member,,
OTIF,GR,country,member,,
OTIF,HR,country,member,,
OTIF,HU,country,member,,
OTIF,IE,country,member,,
OTIF,IQ,country,member,,
OTIF,IR,country,member,,
OTIF,IT,country,member,,
OTIF,JO,country,associate_member,2010-08-01,
OTIF,LB,country,member,,
OTIF,LI,country,member,,
OTIF,LT,country,member,,
OTIF,LU,country,member,,
OTIF,LV,country,member,,
OTIF,MA,country,member,,
OTIF,MC,country,member,,
OTIF,ME,country,member,,
OTIF,MK,country,member,,
OTIF,NL,country,member,,
OTIF,NO,country,member,,
OTIF,PK,country,member,,
OTIF,PL,country,member,,
OTIF,PT,country,member,,
OTIF,RO,country,member,,
OTIF,RS,country,member,,
OTIF,RU,country,member,,
OTIF,SE,country,member,,
OTIF,SI,country,member,,
OTIF,SK,country,member,,
OTIF,SY,country,member,,
OTIF,TN,country,member,,
OTIF,TR,country,member,,
OTIF,UA,country,member,,
OUTERTREATY,AE,country,member,,
OUTERTREATY,AF,country,member,,
OUTERTREATY,AG,country,member,,
OUTERTREATY,AM,country,member,,
OUTERTREATY,AR,country,member,,
OUTERTREATY,AT,country,member,,
OUTERTREATY,AU,country,member,,
OUTERTREATY,AZ,country,member,,
OUTERTREATY,BA,country,member,,
OUTERTREATY,BB,country,member,,
OUTERTREATY,BD,country,member,,
OUTERTREATY,BE,country,member,,
OUTERTREATY,BF,country,member,,
OUTERTREATY,BG,country,member,,
OUTERTREATY,BH,country,member,,
OUTERTREATY,BJ,country,member,,
OUTERTREATY,BR,country,member,,
OUTERTREATY,BS,country,member,,
OUTERTREATY,BY,country,member,,
OUTERTREATY,CA,country,member,,
OUTERTREATY,CH,country,member,,
OUTERTREATY,CL,country,member,,
OUTERTREATY,CN,country,member,,
OUTERTREATY,CO,country,member,,
OUTERTREATY,CU,country,member,,
OUTERTREATY,CY,country,member,,
OUTERTREATY,CZ,country,member,,
OUTERTREATY,DE,country,member,,
OUTERTREATY,DK,country,member,,
OUTERTREATY,DO,country,member,,
OUTERTREATY,DZ,country,member,,
OUTERTREATY,EC,country,member,,
OUTERTREATY,EE,country,member,,
OUTERTREATY,EG,country,member,,
OUTERTREATY,ES,country,member,,
OUTERTREATY,FI,country,member,,
OUTERTREATY,FJ,country,member,,
OUTERTREATY,FR,country,member,,
OUTERTREATY,GB,country,member,,
OUTERTREATY,GQ,country,member,,
OUTERTREATY,GR,country,member,,
OUTERTREATY,GW,country,member,,
OUTERTREATY,HR,country,member,,
OUTERTREATY,HU,country,member,,
OUTERTREATY,ID,country,member,,
OUTERTREATY,IE,country,member,,
OUTERTREATY,IL,country,member,,
OUTERTREATY,IN,country,member,,
OUTERTREATY,IQ,country,member,,
OUTERTREATY,IS,country,member,,
OUTERTREATY,IT,country,member,,
OUTERTREATY,JM,country,member,,
OUTERTREATY,JP,country,member,,
OUTERTREATY,KE,country,member,,
OUTERTREATY,KP,country,member,,
OUTERTREATY,KR,country,member,,
OUTERTREATY,KW,country,member,,
OUTERTREATY,KZ,country,member,,
OUTERTREATY,LA,country,member,,
OUTERTREATY,LB,country,member,,
OUTERTREATY,LK,country,member,,
OUTERTREATY,LT,country,member,,
OUTERTREATY,LU,country,member,,
OUTERTREATY,LV,country,member,,
OUTERTREATY,LY,country,member,,
OUTERTREATY,MA,country,member,,
OUTERTREATY,MG,country,member,,
OUTERTREATY,ML,country,member,,
OUTERTREATY,MM,country,member,,
OUTERTREATY,MN,country,member,,
OUTERTREATY,MT,country,member,,
OUTERTREATY,MU,country,member,,
OUTERTREATY,MX,country,member,,
OUTERTREATY,MY,country,member,,
OUTERTREATY,NE,country,member,,
OUTERTREATY,NG,country,member,,
OUTERTREATY,NI,country,member,,
OUTERTREATY,NL,country,member,,
OUTERTREATY,NO,country,member,,
OUTERTREATY,NP,country,member,,
OUTERTREATY,NZ,country,member,,
OUTERTREATY,OM,country,member,,
OUTERTREATY,PA,country,member,,
OUTERTREATY,PE,country,member,,
OUTERTREATY,PG,country,member,,
OUTERTREATY,PK,country,member,,
OUTERTREATY,PL,country,member,,
OUTERTREATY,PT,country,member,,
OUTERTREATY,PY,country,member,,
OUTERTREATY,QA,country,member,,
OUTERTREATY,RO,country,member,,
OUTERTREATY,RU,country,member,,
OUTERTREATY,SA,country,member,,
OUTERTREATY,SC,country,member,,
OUTERTREATY,SE,country,member,,
OUTERTREATY,SG,country,member,,
OUTERTREATY,SI,country,member,,
OUTERTREATY,SK,country,member,,
OUTERTREATY,SL,country,member,,
OUTERTREATY,SM,country,member,,
OUTERTREATY,SV,country,member,,
OUTERTREATY,SY,country,member,,
OUTERTREATY,TG,country,member,,
OUTERTREATY,TH,country,member,,
OUTERTREATY,TN,country,member,,
OUTERTREATY,TO,country,member,,
OUTERTREATY,TR,country,member,,
OUTERTREATY,UA,country,member,,
OUTERTREATY,UG,country,member,,
OUTERTREATY,US,country,member,,
OUTERTREATY,UY,country,member,,
OUTERTREATY,UZ,country,member,,
OUTERTREATY,VC,country,member,,
OUTERTREATY,VE,country,member,,
OUTERTREATY,VN,country,member,,
OUTERTREATY,YE,country,member,,
OUTERTREATY,ZA,country,member,,
OUTERTREATY,ZM,country,member,,
P5,CN,country,founding_member,1945-10-24,
P5,FR,country,founding_member,1945-10-24,
P5,GB,country,founding_member,1945-10-24,
P5,RU,country,founding_member,1945-10-24,
P5,US,country,founding_member,1945-10-24,
PABSEC,AL,country,founding_member,1993-02-26,
PABSEC,AM,country,founding_member,1993-02-26,
PABSEC,AZ,country,founding_member,1993-02-26,
PABSEC,BG,country,member,1997,
PABSEC,BY,country,observer,2005-11-23,
PABSEC,DE,country,observer,2001-06-20,
PABSEC,EG,country,observer,1995-06-06,
PABSEC,FR,country,observer,2002-11-26,
PABSEC,GE,country,founding_member,1993-02-26,
PABSEC,GR,country,member,1995,
PABSEC,IL,country,observer,1996-12-11,
PABSEC,MD,country,founding_member,1993-02-26,
PABSEC,MK,country,member,2021,
PABSEC,RO,country,founding_member,1993-02-26,
PABSEC,RS,country,member,2004,
PABSEC,RU,country,founding_member,1993-02-26,
PABSEC,SK,country,observer,2000-11-29,
PABSEC,TR,country,founding_member,1993-02-26,
PABSEC,UA,country,founding_member,1993-02-26,
PACALL,AE,country,observer,,
PACALL,AM,country,observer,,
PACALL,AR,country,observer,,
PACALL,AT,country,observer,,
PACALL,AU,country,observer,,
PACALL,AZ,country,observer,,
PACALL,BE,country,observer,,
PACALL,BY,country,observer,,
PACALL,CA,country,observer,,
PACALL,CH,country,observer,,
PACALL,CL,country,founding_member,2011-04-28,
PACALL,CN,country,observer,,
PACALL,CO,country,founding_member,2011-04-28,
PACALL,CR,country,associate_member,2024-12-14,
PACALL,CZ,country,observer,,
PACALL,DE,country,observer,,
PACALL,DK,country,observer,,
PACALL,DO,country,observer,,
PACALL,EC,country,observer,,
PACALL,EE,country,observer,,
PACALL,EG,country,observer,,
PACALL,ES,country,observer,,
PACALL,FI,country,observer,,
PACALL,FR,country,observer,,
PACALL,GB,country,observer,,
PACALL,GE,country,observer,,
PACALL,GR,country,observer,,
PACALL,GT,country,observer,,
PACALL,HN,country,observer,,
PACALL,HR,country,observer,,
PACALL,HT,country,observer,,
PACALL,HU,country,observer,,
PACALL,ID,country,observer,,
PACALL,IE,country,observer,,
PACALL,IL,country,observer,,
PACALL,IN,country,observer,,
PACALL,IT,country,observer,,
PACALL,JP,country,observer,,
PACALL,KR,country,observer,,
PACALL,KZ,country,observer,,
PACALL,LT,country,observer,,
PACALL,MA,country,observer,,
PACALL,MT,country,observer,,
PACALL,MX,country,founding_member,2011-04-28,
PACALL,NL,country,observer,,
PACALL,NO,country,observer,,
PACALL,NZ,country,observer,,
PACALL,PA,country,associate_member,,
PACALL,PE,country,founding_member,2011-04-28,
PACALL,PH,country,observer,,
PACALL,PK,country,observer,,
PACALL,PL,country,observer,,
PACALL,PT,country,observer,,
PACALL,PY,country,observer,,
PACALL,RO,country,observer,,
PACALL,RS,country,observer,,
PACALL,SA,country,observer,,
PACALL,SE,country,observer,,
PACALL,SG,country,associated,2025-05-03,
PACALL,SI,country,observer,,
PACALL,SK,country,observer,,
PACALL,SV,country,observer,,
PACALL,TH,country,observer,,
PACALL,TR,country,observer,,
PACALL,TT,country,observer,,
PACALL,UA,country,observer,,
PACALL,US,country,observer,,
PACALL,UY,country,observer,,
PACE,AD,country,member,,
PACE,AL,country,member,,
PACE,AM,country,member,,
PACE,AT,country,member,,
PACE,AZ,country,member,,
PACE,BA,country,member,,
PACE,BE,country,member,,
PACE,BG,country,member,,
PACE,CH,country,member,,
PACE,CY,country,member,,
PACE,CZ,country,member,,
PACE,DE,country,member,,
PACE,DK,country,member,,
PACE,EE,country,member,,
PACE,ES,country,member,,
PACE,FI,country,member,,
PACE,FR,country,member,,
PACE,GB,country,member,,
PACE,GE,country,member,,
PACE,GR,country,member,,
PACE,HR,country,member,,
PACE,HU,country,member,,
PACE,IE,country,member,,
PACE,IS,country,member,,
PACE,IT,country,member,,
PACE,LI,country,member,,
PACE,LT,country,member,,
PACE,LU,country,member,,
PACE,LV,country,member,,
PACE,MC,country,member,,
PACE,MD,country,member,,
PACE,ME,country,member,,
PACE,MK,country,member,,
PACE,MT,country,member,,
PACE,NL,country,member,,
PACE,NO,country,member,,
PACE,PL,country,member,,
PACE,PT,country,member,,
PACE,RO,country,member,,
PACE,RS,country,member,,
PACE,SE,country,member,,
PACE,SI,country,member,,
PACE,SK,country,member,,
PACE,SM,country,member,,
PACE,TR,country,member,,
PACE,UA,country,member,,
PACER,AU,country,member,,
PACER,CK,country,member,,
PACER,FJ,country,member,,
PACER,FM,country,member,,
PACER,KI,country,member,,
PACER,MH,country,member,,
PACER,NR,country,member,,
PACER,NU,country,member,,
PACER,NZ,country,member,,
PACER,PG,country,member,,
PACER,PW,country,member,,
PACER,SB,country,member,,
PACER,TO,country,member,,
PACER,TV,country,member,,
PACER,VU,country,member,,
PACER,WS,country,member,,
PACERPLUS,AU,country,founding_member,2017-06-14,
PACERPLUS,CK,country,founding_member,2017-06-14,
PACERPLUS,KI,country,founding_member,2017-06-14,
PACERPLUS,NU,country,founding_member,2017-06-14,
PACERPLUS,NZ,country,founding_member,2017-06-14,
PACERPLUS,SB,country,founding_member,2017-06-14,
PACERPLUS,TO,country,founding_member,2017-06-14,
PACERPLUS,TV,country,founding_member,2017-06-14,
PACERPLUS,VU,country,founding_member,2017-06-14,
PACERPLUS,WS,country,founding_member,2017-06-14,
PACIFICALLIANCE,CL,country,founding_member,2011-04-28,
PACIFICALLIANCE,CO,country,founding_member,2011-04-28,
PACIFICALLIANCE,CR,country,associate_member,2024-12-14,
PACIFICALLIANCE,MX,country,founding_member,2011-04-28,
PACIFICALLIANCE,PA,country,associate_member,,
PACIFICALLIANCE,PE,country,founding_member,2011-04-28,
PACIFICALLIANCE,SG,country,associated,2025-05-03,
PACIFICISLANDS,AS,country,member,,
PACIFICISLANDS,CK,country,member,,
PACIFICISLANDS,FJ,country,member,,
PACIFICISLANDS,FM,country,member,,
PACIFICISLANDS,GU,country,member,,
PACIFICISLANDS,ID,country,member,,
PACIFICISLANDS,KI,country,member,,
PACIFICISLANDS,MH,country,member,,
PACIFICISLANDS,MP,country,member,,
PACIFICISLANDS,NC,country,member,,
PACIFICISLANDS,NR,country,member,,
PACIFICISLANDS,NU,country,member,,
PACIFICISLANDS,NZ,country,member,,
PACIFICISLANDS,PF,country,member,,
PACIFICISLANDS,PG,country,member,,
PACIFICISLANDS,PN,country,member,,
PACIFICISLANDS,PW,country,member,,
PACIFICISLANDS,SB,country,member,,
PACIFICISLANDS,TK,country,member,,
PACIFICISLANDS,TO,country,member,,
PACIFICISLANDS,TV,country,member,,
PACIFICISLANDS,VU,country,member,,
PACIFICISLANDS,WF,country,member,,
PACIFICISLANDS,WS,country,member,,
PAHO,AG,country,member,,
PAHO,AR,country,member,,
PAHO,BB,country,member,,
PAHO,BO,country,member,,
PAHO,BR,country,member,,
PAHO,BS,country,member,,
PAHO,BZ,country,member,,
PAHO,CA,country,member,,
PAHO,CL,country,member,,
PAHO,CO,country,member,,
PAHO,CR,country,member,,
PAHO,CU,country,member,,
PAHO,DM,country,member,,
PAHO,DO,country,member,,
PAHO,EC,country,member,,
PAHO,GD,country,member,,
PAHO,GT,country,member,,
PAHO,GY,country,member,,
PAHO,HN,country,member,,
PAHO,HT,country,member,,
PAHO,JM,country,member,,
PAHO,KN,country,member,,
PAHO,LC,country,member,,
PAHO,MX,country,member,,
PAHO,NI,country,member,,
PAHO,PA,country,member,,
PAHO,PE,country,member,,
PAHO,PY,country,member,,
PAHO,SR,country,member,,
PAHO,SV,country,member,,
PAHO,TT,country,member,,
PAHO,US,country,member,,
PAHO,UY,country,member,,
PAHO,VC,country,member,,
PAHO,VE,country,member,,
PALOP,AO,country,member,,
PALOP,CV,country,member,,
PALOP,GQ,country,member,,
PALOP,GW,country,member,,
PALOP,MZ,country,member,,
PALOP,ST,country,member,,
PAM,AD,country,member,,
PAM,AE,country,member,,
PAM,AL,country,member,,
PAM,BA,country,member,,
PAM,CY,country,member,,
PAM,DZ,country,member,,
PAM,EG,country,member,,
PAM,FR,country,member,,
PAM,GR,country,member,,
PAM,HR,country,member,,
PAM,IL,country,member,,
PAM,IT,country,member,,
PAM,JO,country,member,,
PAM,LB,country,member,,
PAM,LY,country,member,,
PAM,MA,country,member,,
PAM,MC,country,member,,
PAM,ME,country,member,,
PAM,MK,country,member,,
PAM,MR,country,member,,
PAM,MT,country,member,,
PAM,PS,country,member,,
PAM,PT,country,member,,
PAM,QA,country,member,,
PAM,RO,country,member,,
PAM,RS,country,member,,
PAM,SI,country,member,,
PAM,SM,country,member,,
PAM,SY,country,member,,
PAM,TN,country,member,,
PAM,TR,country,member,,
PAODKB,AF,country,observer,2013-04,2021
PAODKB,AM,country,founding_member,2006-11-16,
PAODKB,BY,country,founding_member,2006-11-16,
PAODKB,KG,country,founding_member,2006-11-16,
PAODKB,KZ,country,founding_member,2006-11-16,
PAODKB,RS,country,observer,2013-04,
PAODKB,RU,country,founding_member,2006-11-16,
PAODKB,TJ,country,founding_member,2006-11-16,
PAP,AO,country,member,,
PAP,BF,country,member,,
PAP,BI,country,member,,
PAP,BJ,country,member,,
PAP,BW,country,member,,
PAP,CD,country,member,,
PAP,CF,country,member,,
PAP,CG,country,member,,
PAP,CI,country,member,,
PAP,CM,country,member,,
PAP,CV,country,member,,
PAP,DJ,country,member,,
PAP,DZ,country,member,,
PAP,EG,country,member,,
PAP,EH,country,member,,
PAP,ER,country,member,,
PAP,ET,country,member,,
PAP,GA,country,member,,
PAP,GH,country,member,,
PAP,GM,country,member,,
PAP,GN,country,member,,
PAP,GQ,country,member,,
PAP,GW,country,member,,
PAP,KE,country,member,,
PAP,KM,country,member,,
PAP,LR,country,member,,
PAP,LS,country,member,,
PAP,LY,country,member,,
PAP,MA,country,member,,
PAP,MG,country,member,,
PAP,ML,country,member,,
PAP,MR,country,member,,
PAP,MU,country,member,,
PAP,MW,country,member,,
PAP,MZ,country,member,,
PAP,NA,country,member,,
PAP,NE,country,member,,
PAP,NG,country,member,,
PAP,RW,country,member,,
PAP,SC,country,member,,
PAP,SD,country,member,,
PAP,SL,country,member,,
PAP,SN,country,member,,
PAP,SO,country,member,,
PAP,SS,country,member,,
PAP,ST,country,member,,
PAP,SZ,country,member,,
PAP,TD,country,member,,
PAP,TG,country,member,,
PAP,TN,country,member,,
PAP,TZ,country,member,,
PAP,UG,country,member,,
PAP,ZA,country,member,,
PAP,ZM,country,member,,
PAP,ZW,country,member,,
PAPU,AO,country,member,,
PAPU,BF,country,member,,
PAPU,BI,country,member,,
PAPU,BJ,country,member,,
PAPU,BW,country,member,,
PAPU,CD,country,member,,
PAPU,CF,country,member,,
PAPU,CG,country,member,,
PAPU,CI,country,member,,
PAPU,CM,country,member,,
PAPU,DZ,country,member,,
PAPU,EG,country,member,,
PAPU,ER,country,member,,
PAPU,ET,country,member,,
PAPU,GA,country,member,,
PAPU,GH,country,member,,
PAPU,GM,country,member,,
PAPU,GN,country,member,,
PAPU,GQ,country,member,,
PAPU,KE,country,member,,
PAPU,KM,country,member,,
PAPU,LR,country,member,,
PAPU,LS,country,member,,
PAPU,LY,country,member,,
PAPU,MA,country,member,,
PAPU,MG,country,member,,
PAPU,ML,country,member,,
PAPU,MW,country,member,,
PAPU,MZ,country,member,,
PAPU,NA,country,member,,
PAPU,NE,country,member,,
PAPU,NG,country,member,,
PAPU,SD,country,member,,
PAPU,SL,country,member,,
PAPU,SN,country,member,,
PAPU,SO,country,member,,
PAPU,SZ,country,member,,
PAPU,TD,country,member,,
PAPU,TG,country,member,,
PAPU,TN,country,member,,
PAPU,TZ,country,member,,
PAPU,UG,country,member,,
PAPU,ZA,country,member,,
PAPU,ZM,country,member,,
PAPU,ZW,country,member,,
PARISAGREEMENT,AD,country,member,,
PARISAGREEMENT,AE,country,member,,
PARISAGREEMENT,AF,country,member,,
PARISAGREEMENT,AG,country,member,,
PARISAGREEMENT,AL,country,member,,
PARISAGREEMENT,AM,country,member,,
PARISAGREEMENT,AO,country,member,,
PARISAGREEMENT,AR,country,member,,
PARISAGREEMENT,AT,country,member,,
PARISAGREEMENT,AU,country,member,,
PARISAGREEMENT,AZ,country,member,,
PARISAGREEMENT,BA,country,member,,
PARISAGREEMENT,BB,country,member,,
PARISAGREEMENT,BD,country,member,,
PARISAGREEMENT,BE,country,member,,
PARISAGREEMENT,BF,country,member,,
PARISAGREEMENT,BG,country,member,,
PARISAGREEMENT,BH,country,member,,
PARISAGREEMENT,BI,country,member,,
PARISAGREEMENT,BJ,country,member,,
PARISAGREEMENT,BN,country,member,,
PARISAGREEMENT,BO,country,member,,
PARISAGREEMENT,BR,country,member,,
PARISAGREEMENT,BS,country,member,,
PARISAGREEMENT,BT,country,member,,
PARISAGREEMENT,BW,country,member,,
PARISAGREEMENT,BY,country,member,,
PARISAGREEMENT,BZ,country,member,,
PARISAGREEMENT,CA,country,member,,
PARISAGREEMENT,CD,country,member,,
PARISAGREEMENT,CF,country,member,,
PARISAGREEMENT,CG,country,member,,
PARISAGREEMENT,CH,country,member,,
PARISAGREEMENT,CI,country,member,,
PARISAGREEMENT,CL,country,member,,
PARISAGREEMENT,CM,country,member,,
PARISAGREEMENT,CN,country,member,,
PARISAGREEMENT,CO,country,member,,
PARISAGREEMENT,CR,country,member,,
PARISAGREEMENT,CU,country,member,,
PARISAGREEMENT,CV,country,member,,
PARISAGREEMENT,CY,country,member,,
PARISAGREEMENT,CZ,country,member,,
PARISAGREEMENT,DE,country,member,,
PARISAGREEMENT,DJ,country,member,,
PARISAGREEMENT,DK,country,member,,
PARISAGREEMENT,DM,country,member,,
PARISAGREEMENT,DO,country,member,,
PARISAGREEMENT,DZ,country,member,,
PARISAGREEMENT,EC,country,member,,
PARISAGREEMENT,EE,country,member,,
PARISAGREEMENT,EG,country,member,,
PARISAGREEMENT,ER,country,member,,
PARISAGREEMENT,ES,country,member,,
PARISAGREEMENT,ET,country,member,,
PARISAGREEMENT,FI,country,member,,
PARISAGREEMENT,FJ,country,member,,
PARISAGREEMENT,FM,country,member,,
PARISAGREEMENT,FR,country,member,,
PARISAGREEMENT,GA,country,member,,
PARISAGREEMENT,GB,country,member,,
PARISAGREEMENT,GD,country,member,,
PARISAGREEMENT,GE,country,member,,
PARISAGREEMENT,GH,country,member,,
PARISAGREEMENT,GM,country,member,,
PARISAGREEMENT,GN,country,member,,
PARISAGREEMENT,GQ,country,member,,
PARISAGREEMENT,GR,country,member,,
PARISAGREEMENT,GT,country,member,,
PARISAGREEMENT,GY,country,member,,
PARISAGREEMENT,HN,country,member,,
PARISAGREEMENT,HR,country,member,,
PARISAGREEMENT,HT,country,member,,
PARISAGREEMENT,HU,country,member,,
PARISAGREEMENT,ID,country,member,,
PARISAGREEMENT,IE,country,member,,
PARISAGREEMENT,IL,country,member,,
PARISAGREEMENT,IN,country,member,,
PARISAGREEMENT,IQ,country,member,,
PARISAGREEMENT,IS,country,member,,
PARISAGREEMENT,IT,country,member,,
PARISAGREEMENT,JM,country,member,,
PARISAGREEMENT,JO,country,member,,
PARISAGREEMENT,JP,country,member,,
PARISAGREEMENT,KE,country,member,,
PARISAGREEMENT,KG,country,member,,
PARISAGREEMENT,KH,country,member,,
PARISAGREEMENT,KI,country,member,,
